1 NDA #,2 Ingredient(s),3 Company,4 Product Name,5 Approval Date,6 First Cliff Expiration Date,7 Earliest Prot Date,8 Latest Prot Date,9 Additional Prot Time,10 Months of Additional Prot Time,11 Num Protections,12 Unique Patents,13 Orphan Drug Excl,14 Extensions,15 Num Patent Extensions,16 Num Exculsivity Extensions
208215,Emtricitabine; Tenofovir Alafenamide Fumarate,GILEAD SCIENCES INC,Descovy,4/4/2016,8/15/1932,9/29/2015,8/15/1932,16 years11 months,203,13,1,0,0,0,0
208224,Levonorgestrel,BAYER HLTHCARE,Kyleena,9/16/2016,9/16/2019,9/16/2019,4/1/1931,11 years7 months,139,3,0,0,2,2,0
208246,Tofacitinib Citrate,PFIZER INC,Xeljanz Xr,2/23/2016,11/6/2017,11/6/2017,3/14/1934,16 years4 months,196,10,0,0,3,3,0
208251,Ciprofloxacin Hydrochloride; Fluocinolone Acetonide,LABORATORIOS SALVAT,Otovel,4/29/2016,3/24/1930,4/29/2019,3/24/1930,10 years11 months,131,2,1,0,0,0,0
208254,Netarsudil Dimesylate,AERIE PHARMS INC,Rhopressa,12/18/2017,3/14/1934,12/18/2022,3/14/1934,11 years3 months,135,6,1,0,0,0,0
208261,Elbasvir; Grazoprevir,MERCK SHARP DOHME,Zepatier,1/28/2016,1/28/2021,1/28/2021,5/4/1931,10 years4 months,124,4,0,0,1,1,0
208264,Thiotepa,ADIENNE SA,Tepadina,1/26/2017,1/26/2024,1/26/2020,1/26/2024,4 years0 months,48,2,0,1,0,0,0
208271,Methylnaltrexone Bromide,SALIX,Relistor,7/19/2016,3/10/1931,11/3/2017,3/10/1931,13 years4 months,160,9,1,0,0,0,0
208276,Treprostinil,UNITED THERAP,Remodulin,7/30/2018,12/15/2028,12/16/2024,12/15/2028,4 years0 months,48,4,1,0,0,0,0
208277,Perampanel,EISAI INC,Fycompa,4/29/2016,10/22/2017,10/22/2017,7/1/2026,8 years9 months,105,12,0,0,2,2,0
208288,Chlorhexidine Gluconate; Isopropyl Alcohol,3M HEALTH CARE,Soluprep,8/8/2018,8/8/2021,8/8/2021,7/26/2029,7 years11 months,95,2,0,0,1,1,0
208294,Formoterol Fumarate; Glycopyrrolate,ASTRAZENECA PHARMS,Bevespi Aerosphere,4/25/2016,4/25/2019,4/25/2019,3/17/1931,11 years11 months,143,7,0,0,1,1,0
208313,Gemcitabine Hydrochloride,SUN PHARM,Infugem,7/16/2018,7/1/1933,7/1/1933,7/1/1933,0 years0 months,0,2,1,0,0,0,0
208325,Etelcalcetide,KAI PHARMS INC,Parsabiv,2/7/2017,2/7/2022,2/7/2022,6/27/1934,12 years4 months,148,6,0,0,2,2,0
208341,Sofosbuvir; Velpatasvir,GILEAD SCIENCES INC,Epclusa,6/28/2016,6/28/2021,12/6/2018,1/30/1934,15 years1 months,181,17,0,0,2,2,0
208351,Emtricitabine; Rilpivirine Hydrochloride; Tenofovir Alafenamide Fumarate,GILEAD SCIENCES INC,Odefsey,3/1/2016,8/15/1932,9/29/2015,8/15/1932,16 years11 months,203,21,1,0,0,0,0
208379,Pitavastatin Magnesium,MEDICURE,Zypitamag,7/14/2017,1/19/1931,1/19/1931,1/19/1931,0 years0 months,0,1,1,0,0,0,0
208383,Betrixaban,PORTOLA PHARMS INC,Bevyxxa,6/23/2017,6/23/2022,9/15/2020,3/29/1931,10 years6 months,126,19,0,0,1,1,0
208398,Mebendazole,JANSSEN PHARMS,Vermox,10/19/2016,10/19/2019,10/19/2019,10/19/2019,0 years0 months,0,1,0,0,0,0,0
208399,Rolapitant Hydrochloride,TERSERA THERAPS LLC,Varubi,10/25/2017,9/1/2020,9/1/2020,7/14/1932,11 years10 months,142,8,0,0,1,1,0
208400,Methotrexate Sodium,SILVERGATE PHARMS,Xatmep,4/25/2017,1/2/1933,4/25/2024,1/2/1933,8 years9 months,105,3,1,1,0,0,0
208401,Lisinopril,SILVERGATE PHARMS,Qbrelis,7/29/2016,11/6/1935,11/6/1935,11/6/1935,0 years0 months,0,16,1,0,0,0,0
208411,Naloxone Hydrochloride,ADAPT,Narcan,11/18/2015,3/16/1935,3/16/1935,3/16/1935,0 years0 months,0,9,1,0,0,0,0
208424,Nitroglycerin,POHL BOSKAMP,Gonitro,6/8/2016,3/11/1932,3/11/1932,3/11/1932,0 years0 months,0,1,1,0,0,0,0
208434,Alectinib Hydrochloride,HOFFMANN-LA ROCHE,Alecensa,12/11/2015,5/29/1931,11/6/2020,3/4/1932,11 years4 months,136,7,1,2,1,1,0
208437,Glycerol Phenylbutyrate,SUNOVION RESP,Lonhala Magnair Kit,12/5/2017,5/16/1933,10/27/2020,5/16/1933,12 years7 months,151,10,1,0,0,0,0
208447,Niraparib Tosylate,TESARO INC,Zejula,3/27/2017,3/27/2022,3/27/2022,3/22/1930,8 years0 months,96,4,0,1,1,1,0
208462,Ixazomib Citrate,MILLENNIUM PHARMS,Ninlaro,11/20/2015,8/6/2027,11/20/2020,6/16/2029,8 years7 months,103,29,1,1,1,1,0
208464,Tenofovir Alafenamide Fumarate,GILEAD SCIENCES INC,Vemlidy,11/10/2016,8/15/1932,11/11/2019,8/15/1932,12 years9 months,153,6,1,0,0,0,0
208470,Prasterone,AMAG PHARMS INC,Intrarosa,11/16/2016,3/19/1931,11/16/2021,3/19/1931,9 years4 months,112,4,1,0,0,0,0
208471,Lixisenatide,SANOFI-AVENTIS US,Adlyxin,7/27/2016,3/15/1932,7/12/2020,8/27/1932,12 years1 months,145,16,1,0,1,1,0
208510,Lisdexamfetamine Dimesylate,SHIRE DEV LLC,Vyvanse,1/28/2017,10/14/2019,1/30/2018,2/24/2023,5 years1 months,61,19,0,0,1,1,0
208524,Lorcaserin Hydrochloride,EISAI INC,Belviq Xr,7/15/2016,6/27/2017,6/27/2017,2/7/1933,15 years8 months,188,43,0,0,1,1,0
208547,Gallium Dotatate Ga-68,AAA USA INC,Netspot,6/1/2016,8/10/1932,8/10/1932,8/10/1932,0 years0 months,0,1,1,0,0,0,0
208552,Oxymetazoline Hydrochloride,EPI HLTH,Rhofade,1/18/2017,12/1/1931,1/18/2020,6/11/1935,15 years5 months,185,6,1,0,1,1,0
208558,Olaparib,ASTRAZENECA PHARMS,Lynparza,8/17/2017,12/19/2021,12/19/2019,8/4/1931,11 years8 months,140,31,0,3,1,1,0
208564,Estradiol,THERAPEUTICSMD INC,Imvexxy,5/29/2018,5/29/2021,5/29/2021,12/20/1933,12 years7 months,151,4,0,0,1,1,0
208573,Venetoclax,ABBVIE INC,Venclexta,4/11/2016,6/27/1931,4/11/2021,6/27/1931,10 years2 months,122,15,1,3,0,0,0
208583,Insulin Degludec; Liraglutide,NOVO,Xultophy 100/3.6,11/21/2016,2/1/1932,8/22/2017,2/1/1932,14 years6 months,174,23,1,0,0,0,0
208587,L-glutamine,EMMAUS MEDCL,Endari,7/7/2017,7/7/2024,7/7/2020,7/7/2024,4 years0 months,48,2,0,1,0,0,0
208603,Morphine Sulfate,ZYLA,Arymo Er,1/9/2017,7/1/1933,7/1/1933,7/1/1933,0 years0 months,0,2,1,0,0,0,0
208610,Delafloxacin Meglumine,MELINTA,Baxdela,6/19/2017,6/19/2027,6/19/2022,12/28/2029,7 years6 months,90,11,0,0,1,1,0
208611,Delafloxacin Meglumine,MELINTA,Baxdela,6/19/2017,6/19/2027,6/19/2022,2/27/1933,10 years8 months,128,8,0,0,1,1,0
208612,Ethinyl Estradiol; Levonorgestrel,AVION PHARMS,Balcoltra,1/9/2018,8/16/2021,8/16/2021,8/16/2021,0 years0 months,0,1,1,0,0,0,0
208623,Migalastat Hydrochloride,AMICUS THERAPS US,Galafold,8/10/2018,8/10/2025,8/10/2023,3/15/1937,13 years7 months,163,10,0,1,2,2,0
208624,Dasabuvir Sodium; Ombitasvir; Paritaprevir; Ritonavir,ABBVIE INC,Viekira Xr,7/22/2016,12/19/2019,7/19/2019,1/2/1935,15 years6 months,186,21,0,0,1,1,0
208627,Tecovirimat,SIGA TECHNOLOGIES,Tpoxx,7/13/2018,3/23/1931,7/13/2023,3/23/1931,7 years8 months,92,8,1,1,0,0,0
208630,Aminolevulinic Acid Hydrochloride,NXDC,Gleolan,6/6/2017,6/6/2024,6/6/2024,6/6/2024,0 years0 months,0,1,0,1,0,0,0
208653,Acetaminophen; Benzhydrocodone Hydrochloride,KVK TECH INC,Apadaz,2/23/2018,2/22/1931,7/1/1930,2/22/1931,0 years7 months,7,5,1,0,0,0,0
208658,Empagliflozin; Metformin Hydrochloride,BOEHRINGER INGELHEIM,Synjardy Xr,12/9/2016,4/15/2027,8/1/2019,6/11/1934,14 years10 months,178,6,1,0,1,1,0
208673,Insulin Glargine; Lixisenatide,SANOFI-AVENTIS US,Soliqua 100/33,11/21/2016,7/27/2021,11/21/2019,12/10/1935,16 years1 months,193,30,0,0,5,5,0
208684,Deflazacort,PTC THERAP,Emflaza,2/9/2017,2/9/2022,2/9/2022,2/9/2024,2 years0 months,24,2,0,1,1,0,1
208685,Deflazacort,PTC THERAP,Emflaza,2/9/2017,2/9/2022,2/9/2022,2/9/2024,2 years0 months,24,2,0,1,1,0,1
208686,Enalapril Maleate,SILVERGATE PHARMS,Epaned,9/20/2016,3/25/1936,3/25/1936,3/25/1936,0 years0 months,0,12,1,0,0,0,0
208692,Cabozantinib S-malate,EXELIXIS INC,Cabometyx,4/25/2016,4/25/2019,11/29/2017,7/9/1933,15 years8 months,188,9,0,0,2,2,0
208694,Cetirizine Hydrochloride,EYEVANCE,Zerviate,5/30/2017,1/9/1933,5/30/2020,1/9/1933,12 years8 months,152,8,1,0,0,0,0
208700,Lutetium Dotatate Lu-177,AAA USA INC,Lutathera,1/26/2018,1/26/2023,1/26/2023,1/26/2025,2 years0 months,24,2,0,1,1,0,1
208716,Abemaciclib,ELI LILLY AND CO,Verzenio,9/28/2017,9/28/2022,2/26/2021,12/15/2029,8 years10 months,106,8,0,0,1,1,0
208743,Abaloparatide,RADIUS HEALTH INC,Tymlos,4/28/2017,4/28/2022,4/28/2022,3/26/2028,5 years11 months,71,4,0,0,1,1,0
208745,Plecanatide,SALIX,Trulance,1/19/2017,3/25/2023,1/24/2021,6/5/1934,13 years5 months,161,13,1,0,2,2,0
208751,Insulin Aspart,NOVO,Fiasp Flextouch,9/29/2017,9/29/2020,9/29/2020,2/1/1932,11 years5 months,137,16,1,0,1,1,0
208772,Brigatinib,ARIAD,Alunbrig,4/28/2017,4/28/2022,4/28/2022,4/10/1934,12 years0 months,144,10,0,2,1,1,0
208780,Pirfenidone,GENENTECH INC,Esbriet,1/11/2017,10/15/2021,12/18/2017,8/30/1933,15 years8 months,188,93,0,1,1,1,0
208791,Chloroprocaine Hydrochloride,B BRAUN MEDICAL INC,Clorotekal,9/26/2017,9/26/2020,9/26/2020,9/26/2020,0 years0 months,0,1,0,0,0,0,0
208794,Telotristat Etiprate,LEXICON PHARMS INC,Xermelo,2/28/2017,2/28/2024,2/28/2022,2/27/1931,9 years0 months,108,7,0,1,1,1,0
208798,Fluticasone Propionate,TEVA PHARM,Armonair Respiclick,1/27/2017,2/25/1932,12/18/2017,2/25/1932,14 years2 months,170,17,1,0,0,0,0
208799,Fluticasone Propionate; Salmeterol Xinafoate,TEVA PHARM,Airduo Respiclick,1/27/2017,10/6/1934,12/18/2017,10/6/1934,16 years10 months,202,20,1,0,0,0,0
208843,Hydroxyurea,ADDMEDICA SAS,Siklos,12/21/2017,12/21/2020,12/21/2020,12/21/2024,4 years0 months,48,2,0,1,1,0,1
208845,Triamcinolone Acetonide,FLEXION THERAPS INC,Zilretta,10/6/2017,8/4/1931,10/6/2020,8/4/1931,10 years10 months,130,3,1,0,0,0,0
208854,Naldemedine Tosylate,BDSI,Symproic,3/23/2017,11/11/1931,3/23/2022,11/11/1931,9 years8 months,116,6,1,0,0,0,0
208901,Itraconazole,MAYNE PHARMA INTL,Tolsura,12/11/2018,6/21/1933,7/25/2023,6/21/1933,9 years11 months,119,4,1,0,0,0,0
208912,Dexamethasone,EYEPOINT PHARMS,Dexycu Kit,2/9/2018,7/3/2023,9/12/2020,5/23/1934,13 years8 months,164,5,1,0,1,1,0
208944,Amantadine Hydrochloride,ADAMAS PHARMA,Gocovri,8/24/2017,8/24/2020,8/24/2020,12/4/1934,14 years4 months,172,17,0,1,2,2,0
208945,Ozenoxacin,FERRER INTERNACIONAL,Xepi,12/11/2017,12/11/2022,4/6/2019,1/29/1932,12 years9 months,153,4,0,0,1,1,0
208956,Triptorelin Pamoate,ARBOR PHARMS LLC,Triptodur Kit,6/29/2017,6/29/2020,6/29/2020,6/29/2024,4 years0 months,48,2,0,1,1,0,1
208984,Maraviroc,VIIV HLTHCARE,Selzentry,11/4/2016,11/25/2022,11/4/2019,11/25/2022,3 years0 months,36,5,1,0,0,0,0
209022,Fluticasone Propionate,OPTINOSE US INC,Xhance,9/18/2017,9/18/2020,3/3/2020,10/20/1934,14 years7 months,175,13,0,0,2,2,0
209080,Riluzole,ITALFARMACO SPA,Tiglutik Kit,9/5/2018,3/12/2029,3/12/2029,3/12/2029,0 years0 months,0,1,1,0,0,0,0
209090,Levocetirizine Dihydrochloride,SANOFI AVENTIS US,Xyzal Allergy 24hr,1/31/2017,10/16/2027,10/16/2027,10/16/2027,0 years0 months,0,1,1,0,0,0,0
209091,Dapagliflozin Propanediol; Saxagliptin Hydrochloride,ASTRAZENECA AB,Qtern,2/27/2017,2/27/2020,1/8/2019,12/16/2029,10 years11 months,131,21,0,0,1,1,0
209092,Ribociclib Succinate,NOVARTIS,Kisqali,3/13/2017,11/9/1931,7/18/2021,11/9/1931,10 years4 months,124,19,1,0,0,0,0
209112,Ascorbic Acid,MCGUFF,Ascor,10/2/2017,10/2/2024,10/2/2024,10/2/2024,0 years0 months,0,1,0,1,0,0,0
209115,Rucaparib Camsylate,CLOVIS ONCOLOGY INC,Rubraca,12/19/2016,8/4/1931,1/10/2020,8/17/1935,15 years7 months,187,45,1,3,1,1,0
209128,Sufentanil Citrate,ACELRX PHARMS,Dsuvia,11/2/2018,7/29/1931,11/2/2021,7/29/1931,9 years8 months,116,15,1,0,0,0,0
209176,Edaravone,MITSUBISHI TANABE,Radicava,5/5/2017,5/5/2022,11/13/2020,5/5/2024,3 years6 months,42,4,1,1,1,0,1
209195,Sofosbuvir; Velpatasvir; Voxilaprevir,GILEAD SCIENCES INC,Vosevi,7/18/2017,7/17/1934,12/6/2018,7/17/1934,15 years7 months,187,31,1,0,0,0,0
209196,Insulin Lispro,SANOFI-AVENTIS US,Admelog; Admelog Solostar,12/11/2017,12/11/2020,12/11/2020,4/8/1933,12 years4 months,148,20,0,0,2,2,0
209203,Allopurinol; Lesinurad,IRONWOOD PHARMS INC,Duzallo,8/18/2017,2/29/1932,8/25/2025,2/29/1932,6 years6 months,78,8,1,0,0,0,0
209210,Exenatide,ASTRAZENECA AB,Bydureon Bcise,10/20/2017,10/4/1930,1/7/2018,10/4/1930,12 years9 months,153,26,1,0,0,0,0
209229,Lofexidine Hydrochloride,US WORLDMEDS LLC,Lucemyra,5/16/2018,5/16/2023,5/16/2023,5/16/2023,0 years0 months,0,1,0,0,0,0,0
209241,Valbenazine Tosylate,NEUROCRINE,Ingrezza,4/11/2017,10/6/2029,4/11/2022,10/28/1936,14 years6 months,174,7,1,0,1,1,0
209279,Bosentan,ACTELION PHARMS,Tracleer,9/5/2017,12/28/2027,9/5/2020,12/28/2027,7 years3 months,87,4,1,1,0,0,0
209296,Aprepitant,HERON THERAPS INC,Cinvanti,11/9/2017,9/18/1935,9/18/1935,9/18/1935,0 years0 months,0,5,1,0,0,0,0
209299,Fostamatinib Disodium,RIGEL PHARMS INC,Tavalisse,4/17/2018,4/17/2025,4/17/2023,7/27/1932,9 years3 months,111,16,0,1,1,1,0
209305,Hydrogen Peroxide,ACLARIS,Eskata,12/14/2017,7/4/1935,12/14/2020,7/4/1935,14 years7 months,175,5,1,0,0,0,0
209310,Mometasone Furoate,INTERSECT ENT INC,Sinuva,12/8/2017,12/8/2020,12/8/2020,2/8/1932,11 years2 months,134,11,0,0,1,1,0
209311,Methylphenidate Hydrochloride,IRONSHORE PHARMS,Jornay Pm,8/8/2018,3/23/1932,8/8/2021,3/23/1932,10 years7 months,127,9,1,0,0,0,0
209347,Ganciclovir,EXELA PHARMA SCS LLC,Ganciclovir,2/17/2017,9/2/1934,9/2/1934,9/2/1934,0 years0 months,0,1,1,0,0,0,0
209353,Tretinoin,DOW PHARM,Altreno,8/23/2018,8/23/2021,8/23/2021,8/23/2021,0 years0 months,0,1,0,0,0,0,0
209355,Halobetasol Propionate,BAUSCH,Bryhali,11/6/2018,11/6/2021,11/6/2021,11/6/2021,0 years0 months,0,1,0,0,0,0,0
209360,Angiotensin Ii Acetate,LA JOLLA PHARMA,Giapreza,12/21/2017,12/18/1934,12/21/2022,12/18/1934,12 years0 months,144,6,1,0,0,0,0
209363,Secnidazole,LUPIN,Solosec,9/15/2017,9/15/2027,9/15/2022,9/15/2027,5 years0 months,60,2,0,0,0,0,0
209381,Ascorbic Acid; Polyethylene Glycol 3350; Potassium Chloride; Sodium Ascorbate; Sodium Chloride; Sodium Sulfate,SALIX,Plenvu,5/4/2018,9/10/1933,5/4/2021,9/10/1933,12 years4 months,148,6,1,0,0,0,0
209394,Glecaprevir; Pibrentasvir,ABBVIE INC,Mavyret,8/3/2017,8/3/2022,8/6/2021,6/5/1935,13 years10 months,166,10,0,0,1,1,0
209400,Omeprazole,DEXCEL PHARMA,Omeprazole,7/5/2017,12/8/1936,12/8/1936,12/8/1936,0 years0 months,0,1,1,0,0,0,0
209401,Cytarabine; Daunorubicin,CELATOR PHARMS,Vyxeos,8/3/2017,4/1/2029,8/3/2020,9/29/1934,14 years1 months,169,9,1,0,1,1,0
209410,Amantadine Hydrochloride,OSMOTICA PHARM,Osmolex Er,2/16/2018,3/13/1930,5/29/2018,3/13/1930,11 years10 months,142,3,1,0,0,0,0
209478,Spironolactone,CMP DEV LLC,Carospir,8/4/2017,10/28/1936,10/28/1936,10/28/1936,0 years0 months,0,1,1,0,0,0,0
209482,Fluticasone Furoate; Umeclidinium Bromide; Vilanterol Trifenatate,GLAXOSMITHKLINE,Trelegy Ellipta,9/18/2017,12/18/2018,5/10/2018,11/29/1930,12 years6 months,150,24,0,0,1,1,0
209483,Clobetasol Propionate,ENCORE DERMAT,Impoyz,11/28/2017,11/28/2020,11/28/2020,3/11/1935,14 years4 months,172,13,0,0,1,1,0
209501,Pregabalin,PF PRISM CV,Lyrica Cr,10/11/2017,11/2/2026,12/30/2018,5/2/2027,8 years5 months,101,24,1,0,1,1,0
209512,Ritonavir,ABBVIE INC,Norvir,6/7/2017,6/7/2024,6/7/2024,6/7/2024,0 years0 months,0,1,0,1,0,0,0
209521,Sarecycline Hydrochloride,ALMIRALL,Seysara,10/1/2018,2/9/1933,10/1/2023,2/9/1933,9 years4 months,112,6,1,0,0,0,0
209531,Nusinersen Sodium,BIOGEN IDEC,Spinraza,12/23/2016,12/23/2021,12/26/2017,1/9/1934,16 years1 months,193,17,0,1,2,2,0
209566,Midazolam Hydrochloride,MERIDIAN MEDCL TECHN,Seizalam,9/14/2018,9/14/2025,9/14/2025,9/14/2025,0 years0 months,0,1,0,1,0,0,0
209570,Benznidazole,CHEMO RESEARCH SL,Benznidazole,8/29/2017,8/29/2022,8/29/2022,8/29/2024,2 years0 months,24,2,0,1,1,0,1
209589,Citric Acid; Magnesium Oxide; Sodium Picosulfate,FERRING PHARMS INC,Clenpiq,11/28/2017,6/23/1934,6/23/1934,6/23/1934,0 years0 months,0,1,1,0,0,0,0
209606,Enasidenib Mesylate,CELGENE CORP,Idhifa,8/1/2017,9/16/1934,8/1/2022,9/16/1934,12 years1 months,145,6,1,1,0,0,0
209607,Iobenguane I-131,PROGENICS PHARMS INC,Azedra,7/30/2018,7/30/2021,7/30/2021,7/30/2025,4 years0 months,48,2,0,1,1,0,1
209627,Ethinyl Estradiol; Segesterone Acetate,THERAPEUTICSMD INC,Annovera,8/10/2018,8/10/2023,8/10/2023,8/10/2023,0 years0 months,0,1,0,0,0,0,0
209637,Semaglutide,NOVO,Ozempic,12/5/2017,2/1/1932,1/2/2022,2/1/1932,10 years1 months,121,19,1,0,0,0,0
209661,Doxylamine Succinate; Pyridoxine Hydrochloride,DUCHESNAY,Bonjesta,11/7/2016,2/18/1933,1/25/2019,2/18/1933,14 years1 months,169,5,1,0,0,0,0
209776,Meropenem; Vaborbactam,REMPEX PHARMS,Vabomere,8/29/2017,8/17/1931,8/8/1931,8/17/1931,0 years0 months,0,2,1,0,0,0,0
209777,Oxycodone Hydrochloride,INSPIRION DELIVERY,Roxybond,4/20/2017,8/12/2028,4/20/2020,8/12/2028,8 years4 months,100,2,1,0,0,0,0
209803,Ertugliflozin,MERCK SHARP DOHME,Steglatro,12/19/2017,12/19/2022,12/19/2022,7/13/1930,7 years7 months,91,2,0,0,1,1,0
209805,Ertugliflozin; Sitagliptin Phosphate,MERCK SHARP DOHME,Stelujan,12/19/2017,12/19/2022,2/2/2019,10/21/1930,11 years8 months,140,9,0,0,1,1,0
209806,Ertugliflozin; Metformin Hydrochloride,MERCK SHARP DOHME,Segluromet,12/19/2017,12/19/2022,12/19/2022,10/21/1930,7 years10 months,94,4,0,0,1,1,0
209816,Omadacycline Tosylate,PARATEK PHARMS INC,Nuzyra,10/2/2018,10/2/2028,10/2/2023,8/3/1937,13 years10 months,166,4,0,0,1,1,0
209817,Omadacycline Tosylate,PARATEK PHARMS INC,Nuzyra,10/2/2018,10/2/2028,10/2/2023,3/5/2029,5 years5 months,65,3,0,0,1,1,0
209819,Buprenorphine,INDIVIOR INC,Sublocade,11/30/2017,1/6/1932,11/30/2020,1/6/1932,11 years2 months,134,19,1,0,0,0,0
209830,Aripiprazole Lauroxil,ALKERMES INC,Aristada Initio Kit,6/29/2018,9/8/1935,10/5/2020,9/8/1935,14 years11 months,179,5,1,0,0,0,0
209862,Naloxone Hydrochloride,KALEO INC,Evzio,10/19/2016,2/4/1932,11/23/2024,7/18/1934,9 years8 months,116,27,1,0,1,1,0
209863,Testosterone Enanthate,ANTARES PHARMA INC,Xyosted (Autoinjector),9/28/2018,9/4/1936,8/10/2019,9/4/1936,17 years1 months,205,10,1,0,0,0,0
209935,Letrozole; Ribociclib Succinate,NOVARTIS,Kisqali Femara Co-pack (Copackaged),5/4/2017,11/9/1931,3/13/2022,11/9/1931,9 years8 months,116,8,1,0,0,0,0
209936,Copanlisib Dihydrochloride,BAYER HEALTHCARE,Aliqopa,9/14/2017,3/29/1932,9/14/2022,3/29/1932,9 years6 months,114,6,1,1,0,0,0
209939,Letermovir,MERCK SHARP DOHME,Prevymis,11/8/2017,5/22/2024,11/8/2022,11/8/2024,2 years0 months,24,4,1,1,1,0,1
209940,Letermovir,MERCK SHARP DOHME,Prevymis,11/8/2017,5/22/2024,11/8/2022,11/8/2024,2 years0 months,24,4,1,1,1,0,1
209963,Cocaine Hydrochloride,GENUS LIFESCIENCES,Goprelto,12/14/2017,2/7/1937,12/14/2022,2/7/1937,14 years2 months,170,7,1,0,0,0,0
210045,Amlodipine Besylate; Celecoxib,COEPTIS,Consensi,5/31/2018,5/31/2021,5/31/2021,2/28/1930,8 years9 months,105,2,0,0,1,1,0
210132,Estradiol; Progesterone,THERAPEUTICSMD INC,Bijuva,10/28/2018,10/28/2021,10/28/2021,11/21/1932,11 years1 months,133,12,0,0,1,1,0
210166,Prucalopride Succinate,SHIRE DEV LLC,Motegrity,12/14/2018,12/14/2023,12/14/2023,12/14/2023,0 years0 months,0,1,0,0,0,0,0
210192,Dolutegravir Sodium; Rilpivirine Hydrochloride,VIIV HLTHCARE,Juluca,11/21/2017,11/21/2020,8/12/2018,12/8/2029,11 years4 months,136,9,0,0,1,1,0
210238,Avatrombopag Maleate,AKARX INC,Doptelet,5/21/2018,5/21/2023,1/15/2023,5/5/2025,2 years4 months,28,3,0,0,1,1,0
210251,Bictegravir Sodium; Emtricitabine; Tenofovir Alafenamide Fumarate,GILEAD SCIENCES INC,Biktarvy,2/7/2018,6/19/1935,11/4/2020,6/19/1935,14 years7 months,175,10,1,0,0,0,0
210259,Acalabrutinib,ASTRAZENECA,Calquence,10/31/2017,10/31/2022,10/31/2022,7/1/1936,13 years9 months,165,6,0,1,1,1,0
210303,Plazomicin Sulfate,CIPLA USA,Zemdri,6/25/2018,6/25/2028,6/25/2023,6/2/1931,8 years0 months,96,6,0,0,1,1,0
210308,Abiraterone Acetate,SUN PHARMA GLOBAL,Yonsa,5/22/2018,3/17/1934,3/17/1934,3/17/1934,0 years0 months,0,1,1,0,0,0,0
210331,Fluocinolone Acetonide,EYEPOINT PHARMS,Yutiq,10/12/2018,8/12/2027,3/22/2019,8/12/2027,8 years5 months,101,10,1,0,0,0,0
210361,Glycopyrronium Tosylate,DERMIRA INC,Qbrexza,6/28/2018,2/28/1933,4/10/2020,2/28/1933,12 years10 months,154,8,1,0,0,0,0
210365,Cannabidiol,GW RES LTD,Epidiolex,6/25/2018,6/17/1935,9/28/2023,6/17/1935,11 years9 months,141,6,1,1,0,0,0
210428,Metoprolol Succinate,SPIL,Metoprolol Succinate,1/26/2018,7/9/1935,7/9/1935,7/9/1935,0 years0 months,0,2,1,0,0,0,0
210450,Elagolix Sodium,ABBVIE INC,Orilissa,7/23/2018,7/23/2023,1/25/2021,9/10/2024,3 years8 months,44,8,0,0,1,1,0
210455,Cobicistat; Darunavir Ethanolate; Emtricitabine; Tenofovir Alafenamide Fumarate,JANSSEN PRODS,Symtuza,7/17/2018,8/15/1932,6/23/2019,10/4/1932,13 years4 months,160,18,1,0,1,1,0
210491,"Ivacaftor; Ivacaftor, Tezacaftor",VERTEX PHARMS INC,Symdeko (Copackaged),2/12/2018,7/15/1933,2/12/2023,7/15/1933,10 years5 months,125,19,1,1,0,0,0
210493,Fosnetupitant Chloride Hydrochloride; Palonosetron Hydrochloride,HELSINN HLTHCARE,Akynzeo,4/19/2018,5/23/1932,4/19/2023,5/23/1932,9 years1 months,109,6,1,0,0,0,0
210496,Encorafenib,ARRAY BIOPHARMA INC,Braftovi,6/27/2018,6/27/2023,6/27/2023,11/21/1932,9 years5 months,113,13,0,1,1,1,0
210498,Binimetinib,ARRAY BIOPHARMA INC,Mektovi,6/27/2018,6/27/2023,3/13/2023,10/18/1933,10 years7 months,127,13,0,1,2,1,1
210563,Ibrutinib,PHARMACYCLICS INC,Imbruvica,2/16/2018,3/3/1936,11/13/2018,3/3/1936,17 years4 months,208,61,1,0,0,0,0
210565,Loteprednol Etabonate,KALA PHARMS INC,Inveltys,8/22/2018,8/22/2021,8/22/2021,8/22/2021,0 years0 months,0,1,0,0,0,0,0
210566,Halobetasol Propionate,MAYNE PHARMA,Halobetasol Propionate,5/24/2018,5/24/2021,5/24/2021,5/24/2021,0 years0 months,0,1,0,0,0,0,0
210589,Fish Oil Triglycerides,FRESENIUS KABI USA,Omegaven,7/27/2018,7/27/2023,7/27/2023,7/27/2025,2 years0 months,24,6,0,1,1,1,0
210598,Revefenacin,MYLAN IRELAND LTD,Yupelri,11/9/2018,12/23/2025,11/9/2023,12/23/2025,2 years1 months,25,11,1,0,0,0,0
210607,Tafenoquine Succinate,60 DEGREES PHARMS,Arakoda,8/8/2018,7/20/2023,8/8/2021,7/20/2023,1 years11 months,23,2,0,0,0,0,0
210655,Risperidone,INDIVIOR INC,Perseris Kit,7/27/2018,2/13/2028,7/27/2021,2/13/2028,6 years7 months,79,6,1,0,0,0,0
210656,Glasdegib,PFIZER INC,Daurismo,11/21/2018,11/21/2023,11/21/2023,1/30/1931,7 years2 months,86,4,0,1,1,1,0
